HoldingDate,ClientID,FundID,SecurityID,UnitsHeld,MarketValue
2023-12-10,5179,3948,953,49433,4500455.83
2023-03-28,589,916,3607,5419,4500455.83
2022-05-27,6944,5706,2139,47018,4500455.83
2024-02-23,3556,4540,5962,49391,4500455.83
2022-07-27,3458,4840,5850,28193,4500455.83
2024-03-12,3981,3951,5942,40797,4500455.83
2023-04-09,3562,2850,287,40496,4500455.83
2023-08-01,583,2036,2604,49365,4500455.83
2024-02-20,3899,4774,498,40245,4500455.83
2023-04-25,6009,3473,3256,9926,4500455.83
2024-06-01,32,1655,5508,16035,4500455.83
2022-05-29,3069,3187,3811,34854,4500455.83
2023-03-20,3941,3846,3618,31298,4500455.83
2022-04-16,2404,234,2164,27969,4500455.83
2023-03-06,3485,440,5933,2138,4500455.83
2022-09-29,2343,1816,1729,34347,4500455.83
2024-11-22,821,5436,2190,23969,4500455.83
2023-11-23,1194,1864,1343,12648,4500455.83
2022-03-16,6603,1146,4618,32141,4500455.83
2024-01-02,1612,503,2638,33130,4500455.83
2024-12-21,2168,6020,436,24307,4500455.83
2024-02-18,4978,4726,5688,25175,4500455.83
2022-01-07,2612,5201,581,12265,4500455.83
2024-06-30,6628,1474,5491,9347,4500455.83
2024-03-07,5659,2355,1858,11478,4500455.83
2022-09-18,6619,5988,5051,21603,4500455.83
2023-12-26,670,400,446,44566,4500455.83
2022-11-16,3703,2929,1092,45032,4500455.83
2023-01-25,4353,3029,1842,49453,4500455.83
2024-03-27,6874,6440,1015,5874,4500455.83
2023-03-11,2915,904,4459,5746,4500455.83
2023-09-13,4156,2887,3851,18109,4500455.83
2024-04-12,4104,5636,2350,20630,4500455.83
2023-04-02,3804,59,708,22886,4500455.83
2022-07-26,5508,4864,4398,49902,4500455.83
2023-09-17,1119,5970,812,43582,4500455.83
2024-09-19,5114,1259,5998,22751,4500455.83
2024-11-13,3326,3791,1769,11099,4500455.83
2022-01-06,957,3413,3782,16577,4500455.83
2022-07-09,5561,3216,5512,39833,4500455.83
2024-12-19,332,1919,4916,35631,4500455.83
2024-03-19,1957,5687,234,27869,4500455.83
2024-08-31,1905,5356,5407,8350,4500455.83
2023-06-06,2706,4632,2789,24439,4500455.83
2023-08-16,2274,3710,4324,26561,4500455.83
2022-04-03,598,6411,3787,29571,4500455.83
2022-11-22,886,839,4176,23111,4500455.83
2023-10-09,2480,1667,363,41993,4500455.83
2022-09-18,5516,741,4021,29190,4500455.83
2024-11-16,2345,809,3240,41114,4500455.83
2022-09-30,4003,5654,2421,48250,4500455.83
2023-12-02,5069,1562,5920,8440,4500455.83
2024-04-12,2266,1532,2946,7462,4500455.83
2022-09-28,4514,772,4108,47217,4500455.83
2023-05-01,5325,3775,1534,17586,4500455.83
2022-07-05,944,763,5152,15818,4500455.83
2023-04-04,2371,1425,1932,45336,4500455.83
2022-02-21,59,2579,1182,11414,4500455.83
2022-10-26,612,3828,291,39621,4500455.83
2023-09-17,3261,6223,1582,32146,4500455.83
2023-08-13,5414,3847,5395,34182,4500455.83
2024-04-15,5616,3650,1601,46473,4500455.83
2023-01-03,6200,5431,637,6394,4500455.83
2024-01-11,1507,3707,2047,4537,4500455.83
2024-02-21,746,1278,5118,35475,4500455.83
2022-04-21,2041,3432,785,18455,4500455.83
2022-02-17,3845,6381,154,28968,4500455.83
2023-02-10,613,1965,5085,15785,4500455.83
2022-03-28,248,5624,3764,37608,4500455.83
2024-03-15,2711,215,3524,3206,4500455.83
2024-01-15,5740,3528,1443,40598,4500455.83
2022-09-06,6882,2936,2103,9086,4500455.83
2023-07-09,4935,129,1873,44493,4500455.83
2022-02-14,1439,4113,791,30612,4500455.83
2022-08-12,2921,4263,2353,37343,4500455.83
2024-08-18,4746,5640,5894,1383,4500455.83
2023-10-06,1381,2105,3639,49454,4500455.83
2023-05-06,2991,5205,4268,33639,4500455.83
2023-07-23,1507,1330,2058,29433,4500455.83
2023-11-05,5017,4074,3571,8966,4500455.83
2022-10-13,1970,5431,5799,48866,4500455.83
2022-06-16,3750,6132,5753,15886,4500455.83
2023-02-27,1573,2015,4794,27780,4500455.83
2024-09-12,5613,1717,2123,35199,4500455.83
2023-08-29,3928,801,5118,36090,4500455.83
2023-09-29,566,1182,5989,47000,4500455.83
2023-02-17,989,4702,1154,44710,4500455.83
2024-06-28,6949,4516,1689,5855,4500455.83
2024-09-13,4963,6165,1091,7564,4500455.83
2023-02-27,3842,5673,5979,41138,4500455.83
2024-09-19,4943,4517,1862,17501,4500455.83
2023-03-04,2220,1685,4918,5813,4500455.83
2024-07-25,1601,3485,5682,33360,4500455.83
2022-12-17,5849,3080,1489,4928,4500455.83
2022-04-23,1290,5300,1087,22265,4500455.83
2024-01-11,4472,5799,2146,36896,4500455.83
2023-02-20,3938,3909,3370,28599,4500455.83
2022-01-05,2152,2830,108,23340,4500455.83
2024-12-06,2237,85,191,24908,4500455.83
2023-02-05,338,3750,343,33739,4500455.83
2023-11-13,4057,4216,3408,21875,4500455.83
2023-08-05,3714,2375,77,33854,4500455.83
2022-06-06,6431,4379,1313,17423,4500455.83
2022-11-16,1312,2339,5497,6904,4500455.83
2024-10-24,1173,5033,1542,14035,4500455.83
2024-06-07,3026,2997,4926,11660,4500455.83
2023-01-26,1545,2109,5134,6792,4500455.83
2023-08-14,5207,6269,5593,5081,4500455.83
2023-12-03,6822,3709,4073,7425,4500455.83
2024-04-06,1399,5087,2790,12508,4500455.83
2022-09-29,784,45,1334,23176,4500455.83
2024-06-27,1295,1115,2915,8330,4500455.83
2023-10-10,2356,641,3784,40120,4500455.83
2024-04-08,239,1486,4193,23384,4500455.83
2024-06-17,5481,3963,4731,30117,4500455.83
2024-07-30,6182,4487,4710,49438,4500455.83
2022-01-23,6352,3435,2638,35413,4500455.83
2024-03-08,939,1214,889,40703,4500455.83
2023-12-16,2586,4502,3693,22275,4500455.83
2024-12-13,5562,4915,3812,5301,4500455.83
2024-07-04,3373,2885,5892,41471,4500455.83
2023-10-19,1315,3413,875,12710,4500455.83
2024-10-03,666,4210,81,22800,4500455.83
2024-05-15,3056,1567,4090,32135,4500455.83
2022-04-19,6372,3382,5969,35509,4500455.83
2023-04-01,2499,3611,466,15217,4500455.83
2024-04-15,4890,335,2614,6727,4500455.83
2024-06-26,2416,599,3013,31892,4500455.83
2023-12-24,1287,3644,3941,22530,4500455.83
2024-01-02,5737,6453,4508,12633,4500455.83
2024-08-23,6327,5521,5771,46149,4500455.83
2022-08-21,6035,2882,4779,38842,4500455.83
2023-01-16,6285,2818,4641,10866,4500455.83
2023-02-08,2007,353,4643,47536,4500455.83
2024-06-29,5697,2165,685,24866,4500455.83
2023-09-19,5510,3697,4694,48212,4500455.83
2024-03-15,3656,1300,4550,34335,4500455.83
2023-10-30,2790,1034,2368,31373,4500455.83
2022-09-13,5084,5061,2280,33516,4500455.83
2023-06-23,1372,570,2528,2111,4500455.83
2022-11-27,5200,1327,4042,42333,4500455.83
2023-05-24,4960,1215,4306,21703,4500455.83
2024-04-30,4119,4851,2820,9293,4500455.83
2024-08-29,6462,1703,4403,48748,4500455.83
2024-09-03,6918,4158,4434,21728,4500455.83
2024-12-18,6855,3132,3355,20377,4500455.83
2023-09-21,2631,329,3646,14967,4500455.83
2024-09-17,6793,5920,4728,22466,4500455.83
2024-04-09,1882,1471,5566,10263,4500455.83
2024-11-08,1519,512,5434,7699,4500455.83
2024-03-21,731,4647,788,25498,4500455.83
2022-03-25,4905,5266,5877,20881,4500455.83
2024-04-17,1357,5634,505,36944,4500455.83
2022-08-21,5333,1680,1865,21567,4500455.83
2023-04-20,924,3535,1894,158,4500455.83
2022-10-31,3199,5972,4409,32610,4500455.83
2024-07-02,1924,3768,1041,7832,4500455.83
2024-11-09,1224,2920,2341,17396,4500455.83
2023-04-02,4641,5615,1191,582,4500455.83
2024-11-29,1551,4584,3975,46332,4500455.83
2024-06-26,569,327,5330,13357,4500455.83
2023-10-28,3316,5458,2172,15636,4500455.83
2022-12-19,2055,3033,2908,2531,4500455.83
2022-10-16,966,3917,393,5296,4500455.83
2024-06-04,2994,700,5777,17525,4500455.83
2022-07-04,848,3275,1529,22589,4500455.83
2023-10-02,64,6245,2833,7833,4500455.83
2023-10-11,3650,5064,4591,6176,4500455.83
2023-08-16,6873,2068,323,29809,4500455.83
2022-06-29,819,1400,2846,6336,4500455.83
2024-05-01,787,64,2400,4929,4500455.83
2022-05-21,4660,98,5824,27553,4500455.83
2024-09-03,1637,6468,4650,40088,4500455.83
2024-01-25,5887,207,3398,3999,4500455.83
2022-06-26,6085,4557,486,6521,4500455.83
2022-07-22,4923,4017,5282,8419,4500455.83
2024-07-11,1594,4378,4432,20314,4500455.83
2023-06-09,6548,4850,1596,6197,4500455.83
2024-07-30,888,1460,1699,47045,4500455.83
2023-03-03,5239,1597,4088,43833,4500455.83
2022-09-01,5327,3839,1735,49290,4500455.83
2024-05-21,1801,5116,3928,20771,4500455.83
2024-06-05,1415,3077,2340,25973,4500455.83
2023-12-27,6885,1284,3950,5984,4500455.83
2022-01-19,3587,5791,4217,29778,4500455.83
2024-03-07,6783,782,5457,5174,4500455.83
2023-08-22,5720,4721,5190,3085,4500455.83
2024-08-20,597,1308,3428,29074,4500455.83
2023-10-21,3166,2672,3857,30682,4500455.83
2024-11-02,3986,2499,4977,4882,4500455.83
2023-09-01,442,4575,4371,25630,4500455.83
2022-12-10,3920,5453,2675,13599,4500455.83
2023-02-23,5101,3849,5822,4684,4500455.83
2023-07-05,4722,2626,5451,27342,4500455.83
2023-07-13,2993,4631,672,41558,4500455.83
2023-11-04,6683,5424,1210,38908,4500455.83
2022-12-13,1132,161,4091,16141,4500455.83
2023-11-21,5834,412,3554,48102,4500455.83
2023-06-29,3646,1343,1072,28841,4500455.83
2023-11-20,3988,4488,1980,5299,4500455.83
2023-01-29,4352,420,1894,22614,4500455.83
2024-02-20,4015,3195,3048,43130,4500455.83
2022-08-11,4885,386,2671,41513,4500455.83
2023-06-25,6863,5912,1023,37625,4500455.83
2024-11-29,3723,1430,3051,509,4500455.83
2022-08-11,3850,2383,545,29938,4500455.83
2022-05-12,5646,6168,2856,38242,4500455.83
2022-12-03,6329,5374,4593,24288,4500455.83
2023-02-07,2413,3931,5813,17404,4500455.83
2023-04-26,6512,5045,925,39861,4500455.83
2024-07-26,6399,1109,2678,9983,4500455.83
2023-01-05,2736,2769,2772,29456,4500455.83
2023-04-11,3949,186,5669,36404,4500455.83
2023-04-14,2414,35,61,32183,4500455.83
2023-10-18,2206,247,2975,24019,4500455.83
2024-06-12,1935,6446,2354,17944,4500455.83
2023-07-26,81,4249,4707,16464,4500455.83
2024-07-01,54,6357,4187,32211,4500455.83
2022-07-11,2272,760,5778,20955,4500455.83
2022-10-16,6049,5771,3273,19937,4500455.83
2023-03-31,2832,2840,4473,24169,4500455.83
2024-02-14,5459,4686,3077,37187,4500455.83
2024-05-14,1843,1432,4370,9663,4500455.83
2024-02-12,4034,2377,5492,28057,4500455.83
2023-10-15,6148,1922,5844,27307,4500455.83
2023-10-16,3717,4102,5454,15366,4500455.83
2024-12-30,5158,1817,3814,36110,4500455.83
2022-06-08,2952,1873,1968,43557,4500455.83
2024-02-11,6458,2563,1685,24822,4500455.83
2024-05-27,5864,133,4687,39659,4500455.83
2022-03-04,6040,5424,1285,40451,4500455.83
2023-10-02,5151,3639,1513,43270,4500455.83
2024-02-11,1787,733,1648,33302,4500455.83
2023-04-07,4501,420,5638,17385,4500455.83
2022-07-26,5966,3876,5232,18150,4500455.83
2023-07-23,583,893,917,32758,4500455.83
2024-11-24,3395,2167,5886,48378,4500455.83
2022-12-20,1050,3709,1281,38824,4500455.83
2023-08-12,2076,5017,2214,1322,4500455.83
2024-07-08,5484,5048,5765,20333,4500455.83
2024-11-12,3667,3484,4926,13993,4500455.83
2023-01-13,141,892,5258,1888,4500455.83
2023-06-23,5947,4003,4419,38666,4500455.83
2023-04-14,5813,500,4668,43975,4500455.83
2023-11-04,3265,5261,3940,26282,4500455.83
2024-09-14,2279,1359,5045,3736,4500455.83
2022-04-01,4646,2417,1609,46794,4500455.83
2024-08-11,765,3388,3099,30001,4500455.83
2022-03-03,2697,5403,3273,34926,4500455.83
2024-12-05,4565,2123,4246,44221,4500455.83
2022-05-06,2753,3846,4011,37328,4500455.83
2023-02-05,3144,56,3366,9885,4500455.83
2024-09-24,4758,4251,2640,20914,4500455.83
2023-12-08,1562,682,4768,23317,4500455.83
2024-04-04,4671,3809,5177,24594,4500455.83
2023-10-08,5212,6182,3966,31496,4500455.83
2024-09-11,2257,1043,5832,38675,4500455.83
2023-08-05,6205,1013,2583,10013,4500455.83
2022-12-22,3897,5334,5952,389,4500455.83
2024-08-03,4117,3943,2914,19217,4500455.83
2024-12-26,5212,141,4344,7991,4500455.83
2023-09-15,1874,5700,5007,37447,4500455.83
2024-01-31,3617,1798,2794,24264,4500455.83
2023-02-07,3933,5021,1082,15017,4500455.83
2022-11-27,3295,3678,262,16084,4500455.83
2022-10-20,6668,3801,5073,30882,4500455.83
2022-04-06,6134,5565,3135,27169,4500455.83
2023-02-19,315,6159,5037,44879,4500455.83
2023-03-15,4142,4236,5232,30919,4500455.83
2024-05-03,2771,2581,1350,321,4500455.83
2024-12-30,5750,4889,848,26894,4500455.83
2022-11-06,3166,2854,5083,40607,4500455.83
2022-06-11,1286,2299,4685,33947,4500455.83
2023-02-15,6036,1349,1360,1528,4500455.83
2022-10-26,5750,5169,5668,40753,4500455.83
2023-02-04,6049,29,1055,32192,4500455.83
2023-05-26,5405,3006,4740,27827,4500455.83
2023-12-19,6389,6395,4033,21744,4500455.83
2023-06-21,4662,1512,3215,13632,4500455.83
2023-08-04,6069,5359,4974,15428,4500455.83
2023-05-30,4977,2199,2836,39820,4500455.83
2023-12-09,2211,4661,3012,14728,4500455.83
2023-03-19,5658,3061,220,5775,4500455.83
2022-07-08,3351,1006,938,44454,4500455.83
2024-04-08,1445,2431,2995,3737,4500455.83
2023-07-29,6064,1980,165,70,4500455.83
2024-07-08,4390,3624,2051,39244,4500455.83
2023-06-20,5042,4215,5742,12868,4500455.83
2024-11-02,6898,865,727,47406,4500455.83
2024-02-17,6046,4647,1155,36066,4500455.83
2023-12-06,3379,68,2413,10770,4500455.83
2024-02-12,4977,1798,1824,3605,4500455.83
2022-04-19,4459,1327,3748,28532,4500455.83
2024-03-25,3602,5259,3918,9112,4500455.83
2022-12-29,3634,5898,4226,35018,4500455.83
2023-05-16,2752,287,81,3993,4500455.83
2022-05-16,4318,1863,4259,47867,4500455.83
2024-12-10,83,398,1508,45608,4500455.83
2023-12-19,621,2678,5801,17033,4500455.83
2022-12-30,3499,3259,3609,16041,4500455.83
2023-07-03,6145,2438,4008,47772,4500455.83
2022-03-22,5293,4922,1082,42517,4500455.83
2022-06-20,6596,1652,4005,31687,4500455.83
2023-11-20,4689,1903,5074,4243,4500455.83
2022-07-23,3237,3602,2577,31423,4500455.83
2024-11-19,3654,6177,697,29114,4500455.83
2022-12-02,6248,926,558,683,4500455.83
2024-01-18,1900,5716,4731,45731,4500455.83
2024-04-13,1906,2524,1031,16637,4500455.83
2024-04-26,1513,875,3049,6983,4500455.83
2024-06-22,4895,1025,871,6313,4500455.83
2022-07-06,4390,4793,1558,7568,4500455.83
2022-04-12,1302,3409,4478,3837,4500455.83
2022-09-18,4309,3259,5333,18579,4500455.83
2022-11-30,4566,2229,5567,5440,4500455.83
2024-04-15,5235,146,1325,24818,4500455.83
2023-09-15,3757,3096,937,8934,4500455.83
2023-01-22,1187,5394,5842,35280,4500455.83
2024-03-10,3708,2215,3641,24918,4500455.83
2023-12-29,3421,2138,4575,43966,4500455.83
2022-10-13,3864,1952,4104,11095,4500455.83
2022-05-20,190,1748,4981,6331,4500455.83
2023-08-24,4369,2118,5959,24096,4500455.83
2023-04-11,996,3163,2438,24903,4500455.83
2022-10-30,2112,4903,1671,44398,4500455.83
2024-12-22,5628,6230,4584,41943,4500455.83
2024-04-13,1559,6181,2269,24427,4500455.83
2022-10-15,4682,5670,727,19580,4500455.83
2022-12-16,3805,5063,5934,47458,4500455.83
2023-11-22,6757,4041,1035,18066,4500455.83
2024-02-03,4507,3312,5146,12795,4500455.83
2024-06-07,1428,2530,4456,26630,4500455.83
2023-10-30,2700,1436,5946,21151,4500455.83
2024-08-14,3238,3519,4873,29331,4500455.83
2023-11-17,2362,3529,1,21386,4500455.83
2024-11-20,454,1566,5438,39535,4500455.83
2022-11-18,6362,6374,828,18618,4500455.83
2022-11-14,4846,1402,5418,14189,4500455.83
2024-02-25,3266,2783,311,37635,4500455.83
2024-08-08,2176,1275,4511,20815,4500455.83
2023-08-20,1476,5129,4815,9030,4500455.83
2023-02-25,3166,153,2279,28131,4500455.83
2023-08-21,770,2953,1518,14041,4500455.83
2022-06-07,3065,1088,4405,35374,4500455.83
2024-02-28,446,3843,2199,42178,4500455.83
2022-11-30,4797,5625,428,30965,4500455.83
2023-09-03,2720,4091,5326,28705,4500455.83
2022-10-02,2566,4454,4719,41618,4500455.83
2022-01-04,3898,4635,5365,113,4500455.83
2023-07-11,4545,5246,4725,19784,4500455.83
2024-07-06,6250,2547,605,952,4500455.83
2024-09-09,3159,2634,977,26313,4500455.83
2023-07-15,4726,3138,5174,10424,4500455.83
2023-07-14,5917,2677,2460,13625,4500455.83
2024-02-24,249,2107,2966,37785,4500455.83
2023-02-08,5749,2728,3278,39716,4500455.83
2022-06-27,2824,5912,5375,10142,4500455.83
2022-01-11,894,4247,491,46114,4500455.83
2022-02-06,2871,5033,4261,22796,4500455.83
2022-07-15,6955,6397,1473,34997,4500455.83
2024-06-08,216,309,2782,41203,4500455.83
2023-08-16,1718,5937,742,24182,4500455.83
2023-03-21,6413,1218,5604,13755,4500455.83
2022-08-18,6028,3049,1706,20336,4500455.83
2024-02-22,4549,6050,3136,36822,4500455.83
2023-10-30,4562,2331,4945,33274,4500455.83
2023-06-17,2831,6208,961,2041,4500455.83
2023-12-02,3148,2415,1500,40960,4500455.83
2022-09-29,3182,4924,2833,24914,4500455.83
2022-12-07,2507,1827,5461,11757,4500455.83
2024-11-02,5637,4296,2181,29915,4500455.83
2022-09-19,4755,1402,797,36865,4500455.83
2023-12-27,676,1148,5275,22316,4500455.83
2023-08-14,5001,71,343,43887,4500455.83
2024-12-02,5243,4026,2344,2331,4500455.83
2022-03-23,6600,2189,4481,45436,4500455.83
2023-04-24,1311,1484,1287,18615,4500455.83
2023-03-11,5679,2675,2205,43681,4500455.83
2022-03-16,3678,3089,305,35373,4500455.83
2023-03-01,2488,1209,3070,738,4500455.83
2022-03-30,6843,5436,1530,21926,4500455.83
2023-11-06,3095,3983,1149,48092,4500455.83
2024-12-03,327,2126,2378,27962,4500455.83
2022-01-14,21,3959,1834,5036,4500455.83
2023-05-08,3016,403,5136,46948,4500455.83
2023-12-25,3524,2211,2575,18734,4500455.83
2024-04-05,2760,4242,5248,4927,4500455.83
2023-03-03,105,529,1184,48329,4500455.83
2022-07-02,2123,5972,4426,20601,4500455.83
2022-10-20,5144,5273,2374,8402,4500455.83
2022-08-19,1161,1829,2019,18219,4500455.83
2024-07-30,4882,151,5388,9267,4500455.83
2024-08-01,1173,459,1806,5635,4500455.83
2022-01-20,1503,2606,4875,45832,4500455.83
2023-03-02,3977,724,1043,9766,4500455.83
2024-10-15,1965,2183,1898,11408,4500455.83
2022-03-13,4706,1623,2938,36103,4500455.83
2024-01-17,5201,407,5639,14565,4500455.83
2023-07-17,4501,4699,1882,38301,4500455.83
2022-12-21,4823,6357,4752,31198,4500455.83
2023-10-14,4268,2197,3802,15237,4500455.83
2023-10-02,5501,2362,4744,44247,4500455.83
2024-02-10,548,946,654,40030,4500455.83
2023-06-03,3298,2716,1620,18625,4500455.83
2024-11-09,2890,5469,946,1060,4500455.83
2022-07-05,2340,5155,627,35879,4500455.83
2023-06-23,2976,486,652,14728,4500455.83
2022-07-24,6299,743,4703,39370,4500455.83
2023-03-20,504,1903,2775,2838,4500455.83
2023-02-18,3393,2109,2030,32196,4500455.83
2022-05-06,4305,4676,5159,11652,4500455.83
2024-01-01,2092,3966,2343,35031,4500455.83
2024-12-25,3273,470,2666,4273,4500455.83
2022-10-17,2258,4486,944,44856,4500455.83
2024-06-23,2966,100,4279,12101,4500455.83
2022-12-06,6494,468,5839,18474,4500455.83
2023-01-03,1995,4083,496,18869,4500455.83
2023-12-26,3576,2501,5266,38012,4500455.83
2023-05-28,5884,6028,3783,39205,4500455.83
2022-09-15,5354,2363,4404,18306,4500455.83
2024-11-24,1834,3905,365,35377,4500455.83
2022-03-15,4047,3881,48,11414,4500455.83
2024-07-29,496,3587,2770,7068,4500455.83
2022-01-10,5184,126,3725,42304,4500455.83
2022-07-10,2404,5162,4202,8957,4500455.83
2023-06-22,1932,4779,2254,4337,4500455.83
2023-12-20,6383,4728,4455,43242,4500455.83
2023-05-12,1845,1237,4924,28899,4500455.83
2022-12-25,986,6240,1922,41026,4500455.83
2023-01-17,2993,285,2558,5569,4500455.83
2023-11-21,4707,5295,1971,13473,4500455.83
2022-12-09,1133,3548,5821,39937,4500455.83
2022-05-27,450,225,1094,13460,4500455.83
2023-09-01,1728,2970,2851,24884,4500455.83
2023-02-27,3479,4349,746,37417,4500455.83
2022-11-27,5380,4397,2244,19678,4500455.83
2023-07-03,2918,5082,4665,47453,4500455.83
2024-09-07,5035,1225,286,41839,4500455.83
2023-05-03,6851,1853,3479,2445,4500455.83
2024-11-07,2538,404,4986,22953,4500455.83
2022-06-27,3667,5425,2353,10605,4500455.83
2022-05-31,3842,2331,2342,30844,4500455.83
2022-09-19,503,4801,3748,28283,4500455.83
2022-06-12,4115,2825,4056,19306,4500455.83
2023-02-28,3701,1404,4317,31636,4500455.83
2023-12-01,2631,4026,2816,5918,4500455.83
2022-02-04,5362,307,5846,41520,4500455.83
2022-06-17,1349,4006,777,3732,4500455.83
2022-08-29,2152,1620,5750,46224,4500455.83
2023-11-30,3207,2707,2379,33262,4500455.83
2022-02-24,5798,4780,20,44785,4500455.83
2024-12-24,1396,3339,5284,43805,4500455.83
2024-07-15,4874,1406,2099,21154,4500455.83
2023-07-26,6936,846,5011,33899,4500455.83
2024-10-29,5126,3289,5084,9056,4500455.83
2024-05-08,2540,6220,1867,32357,4500455.83
2022-12-24,4714,4743,481,29782,4500455.83
2023-03-18,1031,5251,3608,21239,4500455.83
2024-06-30,6007,5479,3493,40739,4500455.83
2023-03-30,6750,2302,2402,43828,4500455.83
2024-10-13,3651,464,122,12567,4500455.83
2024-05-05,4282,3390,1868,11090,4500455.83
2023-09-15,6567,1281,3936,22047,4500455.83
2023-09-21,6720,940,3569,21253,4500455.83
2023-11-09,1540,523,253,6057,4500455.83
2024-03-28,6652,6017,4777,30490,4500455.83
2022-04-07,933,5270,5339,46122,4500455.83
2023-02-18,69,427,4688,5272,4500455.83
2022-06-21,742,534,925,9256,4500455.83
2023-12-28,1823,1133,5543,13953,4500455.83
2023-12-30,3880,4402,298,18197,4500455.83
2024-06-05,429,3918,4321,21432,4500455.83
2024-01-02,6102,6382,2646,3891,4500455.83
2023-05-29,1833,4832,593,14233,4500455.83
2022-12-22,3528,1565,4218,37587,4500455.83
2024-02-19,2208,389,424,45749,4500455.83
2024-07-18,3408,5539,5616,1986,4500455.83
2024-04-26,1422,2928,1033,48504,4500455.83
2023-11-22,432,775,5087,22781,4500455.83
2023-01-03,1636,2518,568,41083,4500455.83
2023-09-30,2118,31,5658,7389,4500455.83
2022-01-06,5248,2435,5599,46986,4500455.83
2024-11-15,4495,1297,1162,35298,4500455.83
2023-03-29,2059,3602,2206,32886,4500455.83
2022-02-18,5717,4175,44,48194,4500455.83
2022-11-26,3345,1277,126,49955,4500455.83
2023-08-20,6811,3959,806,44393,4500455.83
2023-09-10,2463,3701,4636,14886,4500455.83
2022-10-30,1742,4582,2835,25582,4500455.83
2024-11-10,5748,1379,5222,36092,4500455.83
2023-10-16,2721,1872,2475,15495,4500455.83
2023-04-02,514,105,3986,34949,4500455.83
2024-03-27,6679,4702,1149,5412,4500455.83
2022-10-24,2750,99,1767,9833,4500455.83
2022-01-19,742,5876,5274,44040,4500455.83
2022-05-20,1974,3729,5104,6856,4500455.83
