FundID,FundName,AssetClass,FundCurrency,InceptionDate
5424,Fund_34,Commodities,INR,2024-10-06
5425,Fund_23,Commodities,JPY,2024-08-25
5426,Fund_3,Commodities,EUR,2023-03-19
5427,Fund_24,Fixed Income,USD,2024-11-27
5428,Fund_18,Commodities,GBP,2024-02-23
5429,Fund_47,Equity,GBP,2024-10-16
5430,Fund_37,Fixed Income,EUR,2024-06-05
5431,Fund_49,Real Estate,USD,2024-04-25
5432,Fund_31,Alternatives,JPY,2024-04-21
5433,Fund_14,Alternatives,EUR,2023-09-27
5434,Fund_1,Equity,INR,2022-06-05
5435,Fund_14,Alternatives,JPY,2023-12-30
5436,Fund_41,Alternatives,INR,2024-03-23
5437,Fund_5,Alternatives,INR,2023-10-02
5438,Fund_31,Real Estate,JPY,2024-11-30
5439,Fund_31,Alternatives,INR,2022-07-05
5440,Fund_30,Commodities,GBP,2023-04-06
5441,Fund_36,Equity,JPY,2023-06-30
5442,Fund_1,Equity,EUR,2023-11-30
5443,Fund_3,Equity,GBP,2022-11-03
5444,Fund_20,Real Estate,EUR,2024-08-02
5445,Fund_43,Real Estate,USD,2022-05-17
5446,Fund_48,Alternatives,EUR,2024-06-11
5447,Fund_43,Commodities,JPY,2023-10-17
5448,Fund_21,Alternatives,EUR,2023-09-13
5449,Fund_30,Equity,USD,2022-06-06
5450,Fund_42,Commodities,INR,2022-06-30
5451,Fund_44,Equity,JPY,2023-02-13
5452,Fund_30,Commodities,GBP,2024-05-02
5453,Fund_5,Fixed Income,GBP,2024-09-03
5454,Fund_10,Real Estate,EUR,2024-11-17
5455,Fund_24,Real Estate,GBP,2024-05-20
5456,Fund_45,Equity,USD,2023-09-04
5457,Fund_39,Equity,GBP,2022-03-10
5458,Fund_48,Fixed Income,EUR,2023-08-25
5459,Fund_6,Alternatives,GBP,2022-01-17
5460,Fund_10,Commodities,INR,2024-04-28
5461,Fund_42,Fixed Income,INR,2024-05-28
5462,Fund_43,Fixed Income,GBP,2024-04-14
5463,Fund_10,Equity,JPY,2023-06-30
5464,Fund_25,Equity,GBP,2022-03-01
5465,Fund_14,Alternatives,INR,2022-07-03
5466,Fund_47,Alternatives,INR,2024-04-17
5467,Fund_39,Equity,USD,2024-10-18
5468,Fund_13,Real Estate,EUR,2024-01-23
5469,Fund_11,Alternatives,USD,2023-12-24
5470,Fund_39,Fixed Income,JPY,2022-11-26
5471,Fund_11,Equity,EUR,2024-02-20
5472,Fund_46,Commodities,GBP,2024-10-25
5473,Fund_49,Commodities,GBP,2023-02-06
5474,Fund_16,Real Estate,JPY,2023-09-20
5475,Fund_33,Equity,INR,2022-07-22
5476,Fund_41,Fixed Income,GBP,2024-11-26
5477,Fund_41,Real Estate,USD,2022-02-23
5478,Fund_32,Fixed Income,INR,2022-10-15
5479,Fund_10,Commodities,GBP,2024-12-04
5480,Fund_15,Fixed Income,INR,2022-10-11
5481,Fund_16,Commodities,EUR,2024-04-12
5482,Fund_43,Alternatives,GBP,2023-08-05
5483,Fund_27,Commodities,GBP,2022-02-11
5484,Fund_49,Commodities,INR,2022-09-29
5485,Fund_45,Real Estate,EUR,2024-07-05
5486,Fund_32,Real Estate,USD,2023-07-25
5487,Fund_6,Equity,EUR,2024-01-22
5488,Fund_47,Equity,USD,2022-02-16
5489,Fund_48,Commodities,JPY,2022-05-06
5490,Fund_36,Alternatives,EUR,2023-04-17
5491,Fund_8,Equity,USD,2024-03-21
5492,Fund_25,Commodities,INR,2023-09-13
5493,Fund_7,Real Estate,USD,2023-11-08
5494,Fund_17,Equity,JPY,2023-01-05
5495,Fund_48,Equity,USD,2024-02-10
5496,Fund_30,Commodities,EUR,2023-08-11
5497,Fund_2,Commodities,USD,2022-01-07
5498,Fund_17,Fixed Income,EUR,2023-11-29
5499,Fund_4,Fixed Income,JPY,2022-03-06
5500,Fund_26,Alternatives,USD,2022-07-21
5501,Fund_14,Equity,USD,2022-05-22
5502,Fund_8,Fixed Income,JPY,2024-03-27
5503,Fund_5,Commodities,USD,2022-08-05
5504,Fund_5,Equity,EUR,2024-09-17
5505,Fund_5,Fixed Income,GBP,2022-09-19
5506,Fund_27,Alternatives,GBP,2022-10-11
5507,Fund_5,Alternatives,EUR,2022-04-12
5508,Fund_3,Alternatives,USD,2023-01-12
5509,Fund_38,Alternatives,EUR,2022-07-25
5510,Fund_30,Commodities,JPY,2024-11-02
5511,Fund_1,Alternatives,EUR,2024-01-31
5512,Fund_8,Real Estate,GBP,2022-01-10
5513,Fund_13,Alternatives,INR,2022-05-31
5514,Fund_20,Fixed Income,JPY,2024-11-26
5515,Fund_6,Equity,USD,2024-02-15
5516,Fund_50,Fixed Income,EUR,2024-10-25
5517,Fund_50,Equity,JPY,2024-06-08
5518,Fund_48,Commodities,GBP,2023-02-07
5519,Fund_8,Equity,USD,2024-07-27
5520,Fund_30,Real Estate,EUR,2024-03-21
5521,Fund_49,Alternatives,EUR,2024-11-24
5522,Fund_40,Fixed Income,USD,2023-05-14
5523,Fund_15,Equity,INR,2023-05-27
5524,Fund_10,Fixed Income,INR,2022-11-13
5525,Fund_33,Alternatives,JPY,2022-10-30
5526,Fund_9,Commodities,EUR,2022-03-23
5527,Fund_49,Alternatives,JPY,2023-10-20
5528,Fund_33,Commodities,USD,2022-07-12
5529,Fund_9,Fixed Income,JPY,2022-08-12
5530,Fund_14,Commodities,EUR,2022-02-22
5531,Fund_32,Commodities,INR,2024-10-11
5532,Fund_37,Commodities,INR,2022-12-11
5533,Fund_6,Commodities,USD,2024-09-13
5534,Fund_5,Commodities,GBP,2023-10-03
5535,Fund_4,Equity,JPY,2022-07-30
5536,Fund_48,Commodities,USD,2024-05-13
5537,Fund_16,Commodities,INR,2024-02-15
5538,Fund_10,Alternatives,EUR,2024-07-03
5539,Fund_31,Alternatives,EUR,2022-07-02
5540,Fund_31,Alternatives,GBP,2023-05-21
5541,Fund_14,Commodities,GBP,2022-01-12
5542,Fund_13,Alternatives,INR,2022-04-03
5543,Fund_4,Equity,GBP,2022-11-26
5544,Fund_46,Fixed Income,GBP,2022-07-09
5545,Fund_26,Alternatives,EUR,2024-05-15
5546,Fund_24,Alternatives,JPY,2024-08-11
5547,Fund_9,Equity,EUR,2024-10-18
5548,Fund_35,Real Estate,EUR,2022-10-20
5549,Fund_42,Real Estate,INR,2022-09-18
5550,Fund_15,Equity,INR,2023-12-11
5551,Fund_24,Alternatives,JPY,2022-11-19
5552,Fund_31,Fixed Income,USD,2022-01-10
5553,Fund_19,Alternatives,GBP,2024-08-22
5554,Fund_2,Equity,GBP,2022-03-29
5555,Fund_2,Equity,EUR,2022-12-06
5556,Fund_41,Commodities,EUR,2023-11-18
5557,Fund_36,Equity,JPY,2022-07-28
5558,Fund_37,Commodities,GBP,2024-12-08
5559,Fund_34,Equity,EUR,2024-07-10
5560,Fund_39,Commodities,EUR,2022-09-20
5561,Fund_19,Commodities,INR,2023-11-01
5562,Fund_38,Alternatives,USD,2022-01-20
5563,Fund_23,Commodities,JPY,2023-07-22
5564,Fund_16,Real Estate,USD,2024-08-27
5565,Fund_46,Equity,USD,2022-05-20
5566,Fund_44,Fixed Income,JPY,2022-09-28
5567,Fund_6,Equity,GBP,2022-10-11
5568,Fund_26,Alternatives,EUR,2023-01-01
5569,Fund_22,Alternatives,JPY,2023-04-29
5570,Fund_45,Commodities,EUR,2022-01-03
5571,Fund_47,Alternatives,INR,2024-09-30
5572,Fund_24,Alternatives,USD,2024-02-23
5573,Fund_46,Equity,INR,2022-06-13
5574,Fund_40,Real Estate,USD,2023-01-23
5575,Fund_21,Real Estate,GBP,2024-09-21
5576,Fund_30,Commodities,JPY,2024-10-29
5577,Fund_11,Alternatives,GBP,2024-10-12
5578,Fund_9,Alternatives,USD,2022-01-12
5579,Fund_12,Real Estate,INR,2022-03-15
5580,Fund_26,Commodities,USD,2022-08-26
5581,Fund_38,Alternatives,GBP,2024-07-03
5582,Fund_3,Commodities,GBP,2022-08-22
5583,Fund_33,Equity,INR,2024-05-21
5584,Fund_15,Alternatives,INR,2022-06-02
5585,Fund_47,Alternatives,GBP,2023-06-12
5586,Fund_5,Alternatives,USD,2024-03-21
5587,Fund_24,Real Estate,USD,2022-02-25
5588,Fund_11,Real Estate,JPY,2023-09-07
5589,Fund_33,Alternatives,GBP,2024-07-22
5590,Fund_23,Alternatives,JPY,2023-10-25
5591,Fund_10,Equity,GBP,2022-10-27
5592,Fund_43,Equity,JPY,2024-09-02
5593,Fund_28,Commodities,EUR,2023-09-22
5594,Fund_39,Commodities,USD,2022-05-24
5595,Fund_17,Real Estate,USD,2022-08-17
5596,Fund_44,Fixed Income,EUR,2023-04-11
5597,Fund_26,Equity,INR,2022-05-17
5598,Fund_25,Commodities,EUR,2022-08-28
5599,Fund_36,Equity,USD,2023-03-25
5600,Fund_12,Equity,GBP,2022-05-31
5601,Fund_3,Fixed Income,JPY,2024-03-13
5602,Fund_50,Equity,USD,2022-12-19
5603,Fund_29,Fixed Income,EUR,2023-04-11
5604,Fund_44,Fixed Income,GBP,2024-11-29
5605,Fund_24,Equity,USD,2023-10-16
5606,Fund_19,Equity,EUR,2022-02-22
5607,Fund_13,Commodities,USD,2022-12-17
5608,Fund_16,Equity,EUR,2024-01-09
5609,Fund_40,Equity,EUR,2022-12-06
5610,Fund_27,Equity,USD,2022-03-06
5611,Fund_6,Commodities,GBP,2022-10-23
5612,Fund_42,Fixed Income,USD,2024-07-30
5613,Fund_10,Commodities,USD,2022-07-24
5614,Fund_38,Equity,GBP,2023-10-09
5615,Fund_8,Alternatives,USD,2022-05-15
5616,Fund_18,Equity,JPY,2023-01-13
5617,Fund_32,Commodities,JPY,2024-12-11
5618,Fund_17,Commodities,JPY,2024-05-17
5619,Fund_42,Real Estate,EUR,2023-08-03
5620,Fund_2,Alternatives,INR,2024-10-13
5621,Fund_44,Commodities,USD,2023-12-11
5622,Fund_20,Fixed Income,INR,2022-03-08
5623,Fund_10,Equity,JPY,2022-01-03
5624,Fund_9,Fixed Income,GBP,2023-05-25
5625,Fund_48,Commodities,JPY,2024-02-16
5626,Fund_39,Commodities,USD,2022-04-12
5627,Fund_41,Fixed Income,INR,2024-03-09
5628,Fund_25,Fixed Income,INR,2024-01-04
5629,Fund_25,Real Estate,EUR,2024-11-10
5630,Fund_24,Equity,GBP,2023-01-22
5631,Fund_6,Fixed Income,JPY,2023-06-17
5632,Fund_30,Equity,GBP,2022-04-02
5633,Fund_10,Alternatives,USD,2024-04-18
5634,Fund_39,Commodities,EUR,2023-05-20
5635,Fund_31,Fixed Income,JPY,2024-04-20
5636,Fund_18,Alternatives,USD,2023-11-18
5637,Fund_43,Commodities,GBP,2023-12-26
5638,Fund_33,Real Estate,EUR,2022-05-28
5639,Fund_19,Commodities,JPY,2024-07-22
5640,Fund_23,Fixed Income,GBP,2024-06-02
5641,Fund_5,Alternatives,JPY,2022-11-10
5642,Fund_26,Alternatives,EUR,2023-10-19
5643,Fund_29,Alternatives,EUR,2022-10-25
5644,Fund_24,Commodities,GBP,2022-08-11
5645,Fund_6,Equity,JPY,2022-12-19
5646,Fund_39,Equity,INR,2023-02-20
5647,Fund_4,Commodities,USD,2022-03-03
5648,Fund_48,Fixed Income,EUR,2023-08-31
5649,Fund_42,Commodities,JPY,2023-09-16
5650,Fund_26,Equity,GBP,2023-01-11
5651,Fund_15,Commodities,GBP,2023-08-22
5652,Fund_13,Alternatives,EUR,2023-02-09
5653,Fund_40,Fixed Income,EUR,2024-07-17
5654,Fund_22,Fixed Income,INR,2023-01-25
5655,Fund_13,Real Estate,GBP,2024-02-05
5656,Fund_39,Commodities,JPY,2022-12-14
5657,Fund_17,Alternatives,USD,2024-12-23
5658,Fund_36,Commodities,USD,2024-08-15
5659,Fund_39,Real Estate,INR,2023-06-01
5660,Fund_48,Real Estate,JPY,2022-11-26
5661,Fund_25,Commodities,USD,2024-08-31
5662,Fund_34,Commodities,USD,2022-04-02
5663,Fund_21,Commodities,JPY,2022-07-09
5664,Fund_25,Equity,JPY,2023-07-26
5665,Fund_25,Real Estate,EUR,2022-07-24
5666,Fund_22,Fixed Income,USD,2022-07-31
5667,Fund_23,Equity,USD,2024-02-09
5668,Fund_25,Alternatives,INR,2022-03-30
5669,Fund_14,Fixed Income,EUR,2024-08-12
5670,Fund_14,Fixed Income,EUR,2022-12-29
5671,Fund_26,Fixed Income,USD,2022-11-28
5672,Fund_40,Real Estate,GBP,2024-07-09
5673,Fund_30,Alternatives,GBP,2023-12-09
5674,Fund_26,Equity,JPY,2024-04-23
5675,Fund_38,Alternatives,EUR,2023-11-26
5676,Fund_22,Equity,USD,2023-02-26
5677,Fund_39,Real Estate,USD,2024-02-02
5678,Fund_39,Alternatives,USD,2024-01-06
5679,Fund_34,Fixed Income,INR,2023-12-11
5680,Fund_25,Alternatives,GBP,2022-09-06
5681,Fund_36,Real Estate,INR,2022-06-30
5682,Fund_13,Real Estate,USD,2023-04-28
5683,Fund_29,Real Estate,USD,2024-02-28
5684,Fund_42,Equity,EUR,2022-09-05
5685,Fund_9,Alternatives,EUR,2022-11-15
5686,Fund_15,Fixed Income,GBP,2024-08-21
5687,Fund_31,Fixed Income,JPY,2023-12-01
5688,Fund_44,Commodities,USD,2023-06-15
5689,Fund_27,Real Estate,EUR,2023-07-17
5690,Fund_31,Fixed Income,GBP,2022-05-03
5691,Fund_10,Real Estate,INR,2024-01-20
5692,Fund_37,Fixed Income,USD,2022-11-15
5693,Fund_7,Alternatives,JPY,2023-08-09
5694,Fund_32,Commodities,GBP,2022-09-02
5695,Fund_11,Real Estate,JPY,2023-06-28
5696,Fund_48,Equity,USD,2022-06-02
5697,Fund_45,Equity,GBP,2023-10-18
5698,Fund_28,Fixed Income,EUR,2022-01-15
5699,Fund_4,Alternatives,JPY,2022-09-02
5700,Fund_48,Real Estate,INR,2024-03-01
5701,Fund_45,Commodities,INR,2023-07-21
5702,Fund_31,Alternatives,JPY,2023-07-08
5703,Fund_29,Fixed Income,USD,2024-06-17
5704,Fund_33,Alternatives,USD,2022-02-21
5705,Fund_4,Commodities,USD,2022-01-11
5706,Fund_47,Alternatives,INR,2024-04-02
5707,Fund_26,Real Estate,INR,2022-08-15
5708,Fund_31,Fixed Income,EUR,2022-04-24
5709,Fund_31,Commodities,USD,2023-08-27
5710,Fund_27,Fixed Income,INR,2023-08-16
5711,Fund_25,Real Estate,INR,2024-07-25
5712,Fund_48,Commodities,USD,2022-07-29
5713,Fund_36,Commodities,USD,2024-08-08
5714,Fund_49,Fixed Income,INR,2024-10-01
5715,Fund_31,Alternatives,JPY,2023-09-03
5716,Fund_43,Alternatives,INR,2024-12-16
5717,Fund_37,Equity,EUR,2024-12-22
5718,Fund_45,Equity,GBP,2022-12-04
5719,Fund_44,Commodities,USD,2023-12-26
5720,Fund_23,Fixed Income,EUR,2024-03-25
5721,Fund_35,Commodities,JPY,2023-06-16
5722,Fund_4,Fixed Income,GBP,2024-01-29
5723,Fund_28,Real Estate,INR,2022-01-06
5724,Fund_42,Equity,USD,2023-08-08
5725,Fund_41,Commodities,INR,2023-09-11
5726,Fund_42,Real Estate,EUR,2024-03-07
5727,Fund_13,Alternatives,USD,2022-12-22
5728,Fund_1,Equity,INR,2022-08-07
5729,Fund_12,Fixed Income,USD,2023-01-02
5730,Fund_43,Alternatives,EUR,2024-06-07
5731,Fund_40,Alternatives,INR,2023-07-15
5732,Fund_26,Real Estate,GBP,2022-12-30
5733,Fund_46,Commodities,JPY,2023-05-20
5734,Fund_46,Commodities,INR,2022-06-26
5735,Fund_23,Real Estate,USD,2024-03-23
5736,Fund_49,Alternatives,INR,2023-07-31
5737,Fund_22,Equity,USD,2024-03-28
5738,Fund_28,Alternatives,EUR,2024-12-13
5739,Fund_17,Real Estate,JPY,2024-03-29
5740,Fund_6,Alternatives,USD,2023-04-24
5741,Fund_14,Alternatives,INR,2023-12-23
5742,Fund_50,Alternatives,EUR,2023-08-04
5743,Fund_17,Alternatives,GBP,2024-01-16
5744,Fund_38,Equity,INR,2024-11-04
5745,Fund_5,Fixed Income,JPY,2024-05-27
5746,Fund_13,Fixed Income,EUR,2022-05-14
5747,Fund_48,Commodities,INR,2023-12-19
5748,Fund_9,Fixed Income,USD,2024-11-13
5749,Fund_44,Fixed Income,USD,2023-01-12
5750,Fund_42,Fixed Income,USD,2023-10-14
5751,Fund_26,Alternatives,INR,2022-06-15
5752,Fund_13,Alternatives,JPY,2024-11-30
5753,Fund_19,Equity,USD,2022-09-29
5754,Fund_48,Alternatives,INR,2024-09-16
5755,Fund_17,Alternatives,INR,2022-06-15
5756,Fund_16,Fixed Income,JPY,2024-02-01
5757,Fund_30,Equity,EUR,2023-10-11
5758,Fund_32,Equity,EUR,2024-04-24
5759,Fund_14,Fixed Income,INR,2023-07-05
5760,Fund_48,Fixed Income,EUR,2023-08-22
5761,Fund_15,Equity,GBP,2022-06-04
5762,Fund_12,Real Estate,JPY,2023-02-21
5763,Fund_37,Fixed Income,INR,2022-03-08
5764,Fund_11,Fixed Income,EUR,2023-06-01
5765,Fund_5,Equity,EUR,2024-12-18
5766,Fund_11,Real Estate,JPY,2024-10-03
5767,Fund_34,Real Estate,USD,2023-08-11
5768,Fund_19,Commodities,EUR,2024-02-11
5769,Fund_26,Real Estate,JPY,2024-01-30
5770,Fund_26,Fixed Income,USD,2024-11-05
5771,Fund_17,Alternatives,INR,2022-06-25
5772,Fund_31,Equity,USD,2022-11-18
5773,Fund_19,Fixed Income,EUR,2022-05-16
5774,Fund_44,Equity,INR,2023-03-04
5775,Fund_20,Real Estate,INR,2024-07-19
5776,Fund_23,Equity,USD,2024-06-29
5777,Fund_25,Fixed Income,INR,2023-11-11
5778,Fund_28,Alternatives,USD,2022-11-18
5779,Fund_37,Fixed Income,USD,2024-02-20
5780,Fund_12,Commodities,USD,2022-06-20
5781,Fund_48,Equity,JPY,2024-07-12
5782,Fund_1,Fixed Income,EUR,2022-05-09
5783,Fund_2,Real Estate,INR,2023-11-11
5784,Fund_10,Real Estate,GBP,2023-02-01
5785,Fund_34,Fixed Income,EUR,2022-03-02
5786,Fund_32,Commodities,GBP,2023-04-18
5787,Fund_25,Equity,USD,2024-01-08
5788,Fund_10,Commodities,INR,2023-02-01
5789,Fund_50,Alternatives,EUR,2024-03-14
5790,Fund_1,Fixed Income,GBP,2024-08-14
5791,Fund_32,Commodities,GBP,2023-10-17
5792,Fund_37,Alternatives,GBP,2023-08-25
5793,Fund_12,Commodities,EUR,2022-09-25
5794,Fund_49,Alternatives,JPY,2022-03-17
5795,Fund_18,Real Estate,USD,2024-12-28
5796,Fund_30,Real Estate,INR,2024-06-16
5797,Fund_13,Fixed Income,GBP,2024-10-28
5798,Fund_3,Commodities,EUR,2024-04-01
5799,Fund_21,Real Estate,GBP,2022-03-29
5800,Fund_42,Equity,EUR,2023-06-09
5801,Fund_14,Real Estate,JPY,2024-04-05
5802,Fund_40,Real Estate,GBP,2023-07-29
5803,Fund_10,Commodities,GBP,2023-11-18
5804,Fund_2,Alternatives,INR,2024-09-01
5805,Fund_45,Equity,EUR,2023-05-21
5806,Fund_37,Equity,EUR,2022-03-15
5807,Fund_11,Alternatives,JPY,2024-03-16
5808,Fund_1,Commodities,GBP,2023-08-04
5809,Fund_26,Real Estate,INR,2024-12-28
5810,Fund_42,Alternatives,USD,2022-08-11
5811,Fund_13,Equity,INR,2024-06-15
5812,Fund_28,Equity,INR,2023-01-21
5813,Fund_36,Real Estate,INR,2022-05-02
5814,Fund_21,Real Estate,INR,2024-01-03
5815,Fund_10,Fixed Income,GBP,2024-04-02
5816,Fund_12,Alternatives,INR,2023-04-02
5817,Fund_46,Real Estate,EUR,2022-06-13
5818,Fund_27,Fixed Income,EUR,2022-04-02
5819,Fund_3,Commodities,INR,2022-12-02
5820,Fund_28,Equity,EUR,2023-08-09
5821,Fund_2,Alternatives,GBP,2024-07-23
5822,Fund_28,Commodities,USD,2022-11-10
5823,Fund_31,Alternatives,INR,2023-08-25
5824,Fund_43,Alternatives,EUR,2024-09-20
5825,Fund_21,Real Estate,EUR,2024-06-28
5826,Fund_7,Fixed Income,GBP,2023-07-15
5827,Fund_50,Alternatives,GBP,2023-04-30
5828,Fund_31,Commodities,USD,2023-10-18
5829,Fund_14,Alternatives,JPY,2023-09-19
5830,Fund_39,Fixed Income,JPY,2022-03-07
5831,Fund_39,Equity,JPY,2022-07-20
5832,Fund_9,Alternatives,USD,2023-04-13
5833,Fund_23,Commodities,INR,2023-03-10
5834,Fund_12,Equity,JPY,2022-05-18
5835,Fund_29,Equity,JPY,2024-10-12
5836,Fund_38,Real Estate,EUR,2024-12-11
5837,Fund_39,Real Estate,EUR,2024-03-12
5838,Fund_22,Alternatives,INR,2024-05-11
5839,Fund_4,Commodities,GBP,2022-05-16
5840,Fund_48,Real Estate,USD,2023-03-25
5841,Fund_7,Fixed Income,JPY,2022-03-10
5842,Fund_40,Fixed Income,USD,2024-08-10
5843,Fund_8,Equity,EUR,2024-03-23
5844,Fund_35,Equity,USD,2024-10-11
5845,Fund_9,Equity,EUR,2022-04-07
5846,Fund_13,Fixed Income,USD,2023-01-12
5847,Fund_39,Real Estate,EUR,2024-12-12
5848,Fund_20,Real Estate,USD,2022-01-09
5849,Fund_21,Alternatives,JPY,2024-10-01
5850,Fund_47,Commodities,JPY,2022-11-27
5851,Fund_19,Fixed Income,INR,2022-09-08
5852,Fund_2,Equity,USD,2022-12-26
5853,Fund_44,Commodities,GBP,2022-12-15
5854,Fund_40,Equity,INR,2022-05-04
5855,Fund_30,Commodities,USD,2023-09-26
5856,Fund_23,Commodities,GBP,2022-07-18
5857,Fund_40,Real Estate,JPY,2024-04-08
5858,Fund_13,Alternatives,JPY,2024-07-06
5859,Fund_33,Alternatives,JPY,2022-01-30
5860,Fund_32,Equity,GBP,2023-08-19
5861,Fund_28,Fixed Income,EUR,2024-11-04
5862,Fund_24,Alternatives,USD,2023-10-17
5863,Fund_42,Fixed Income,INR,2024-03-31
5864,Fund_28,Equity,INR,2023-04-05
5865,Fund_30,Fixed Income,JPY,2022-01-23
5866,Fund_41,Commodities,EUR,2022-11-22
5867,Fund_29,Commodities,USD,2024-05-26
5868,Fund_34,Equity,USD,2023-11-16
5869,Fund_22,Fixed Income,INR,2022-09-20
5870,Fund_25,Fixed Income,INR,2024-03-17
5871,Fund_14,Equity,INR,2023-03-09
5872,Fund_10,Alternatives,USD,2023-07-14
5873,Fund_10,Real Estate,INR,2023-05-23
5874,Fund_8,Alternatives,USD,2022-02-18
5875,Fund_14,Real Estate,JPY,2022-06-17
5876,Fund_45,Fixed Income,EUR,2023-03-17
5877,Fund_38,Real Estate,INR,2023-08-17
5878,Fund_32,Real Estate,USD,2022-08-16
5879,Fund_45,Fixed Income,JPY,2022-08-02
5880,Fund_32,Commodities,GBP,2024-05-29
5881,Fund_3,Real Estate,JPY,2023-08-31
5882,Fund_20,Equity,EUR,2024-01-20
5883,Fund_13,Alternatives,JPY,2024-11-07
5884,Fund_23,Fixed Income,INR,2023-04-12
5885,Fund_19,Fixed Income,INR,2022-12-10
5886,Fund_16,Real Estate,GBP,2022-11-20
5887,Fund_36,Commodities,USD,2024-12-19
5888,Fund_35,Commodities,JPY,2024-05-11
5889,Fund_47,Alternatives,GBP,2024-12-08
5890,Fund_47,Alternatives,INR,2023-11-09
5891,Fund_50,Commodities,USD,2023-11-11
5892,Fund_7,Commodities,USD,2024-04-27
5893,Fund_37,Commodities,EUR,2023-07-30
5894,Fund_8,Real Estate,INR,2023-06-29
5895,Fund_25,Equity,USD,2022-02-27
5896,Fund_23,Alternatives,EUR,2022-03-05
5897,Fund_10,Fixed Income,EUR,2024-06-17
5898,Fund_30,Commodities,INR,2022-05-05
5899,Fund_33,Commodities,USD,2022-03-02
5900,Fund_11,Equity,USD,2023-01-15
5901,Fund_35,Commodities,JPY,2024-09-04
5902,Fund_27,Alternatives,USD,2022-03-07
5903,Fund_3,Commodities,EUR,2024-03-08
5904,Fund_47,Equity,GBP,2024-01-25
5905,Fund_49,Real Estate,INR,2023-09-24
5906,Fund_50,Alternatives,GBP,2024-08-15
5907,Fund_8,Real Estate,USD,2022-08-15
5908,Fund_13,Fixed Income,EUR,2022-07-11
5909,Fund_42,Equity,GBP,2024-01-22
5910,Fund_3,Fixed Income,INR,2024-08-13
5911,Fund_20,Fixed Income,JPY,2022-04-09
5912,Fund_46,Fixed Income,GBP,2022-12-10
5913,Fund_45,Fixed Income,JPY,2022-08-31
5914,Fund_35,Equity,USD,2022-01-20
5915,Fund_13,Real Estate,USD,2022-12-25
5916,Fund_20,Commodities,INR,2023-03-09
5917,Fund_24,Fixed Income,JPY,2024-09-26
5918,Fund_9,Commodities,JPY,2023-09-03
5919,Fund_30,Commodities,INR,2023-05-02
5920,Fund_25,Fixed Income,GBP,2022-11-26
5921,Fund_16,Alternatives,INR,2022-07-04
5922,Fund_8,Commodities,USD,2022-12-01
5923,Fund_44,Alternatives,JPY,2023-05-21
5924,Fund_28,Real Estate,EUR,2023-04-08
5925,Fund_12,Commodities,EUR,2024-09-21
5926,Fund_24,Equity,USD,2022-01-03
5927,Fund_49,Real Estate,JPY,2023-10-31
5928,Fund_29,Real Estate,JPY,2022-06-24
5929,Fund_15,Alternatives,INR,2024-09-26
5930,Fund_18,Fixed Income,GBP,2022-10-25
5931,Fund_7,Equity,INR,2022-04-28
5932,Fund_13,Equity,EUR,2024-02-28
5933,Fund_19,Alternatives,JPY,2023-10-04
5934,Fund_48,Alternatives,GBP,2022-07-25
5935,Fund_43,Real Estate,INR,2024-11-24
5936,Fund_5,Alternatives,GBP,2022-01-30
5937,Fund_26,Fixed Income,EUR,2024-07-30
5938,Fund_2,Real Estate,GBP,2024-04-02
5939,Fund_33,Real Estate,JPY,2022-09-14
5940,Fund_48,Real Estate,GBP,2022-07-01
5941,Fund_37,Equity,GBP,2022-07-27
5942,Fund_25,Equity,INR,2024-05-28
5943,Fund_25,Real Estate,GBP,2022-12-08
5944,Fund_39,Fixed Income,GBP,2023-01-13
5945,Fund_30,Commodities,EUR,2023-02-15
5946,Fund_41,Real Estate,GBP,2023-01-18
5947,Fund_4,Alternatives,INR,2024-04-16
5948,Fund_19,Commodities,INR,2023-07-25
5949,Fund_27,Equity,JPY,2023-01-04
5950,Fund_47,Equity,EUR,2022-10-07
5951,Fund_39,Commodities,USD,2022-03-13
5952,Fund_24,Alternatives,JPY,2023-09-15
5953,Fund_50,Equity,GBP,2023-05-20
5954,Fund_37,Equity,EUR,2024-08-07
5955,Fund_25,Real Estate,JPY,2022-04-16
5956,Fund_29,Fixed Income,INR,2022-06-08
5957,Fund_31,Alternatives,EUR,2022-01-14
5958,Fund_45,Real Estate,EUR,2022-01-05
5959,Fund_35,Fixed Income,GBP,2024-10-15
5960,Fund_28,Equity,EUR,2022-07-30
5961,Fund_38,Fixed Income,EUR,2022-11-23
5962,Fund_44,Equity,USD,2024-05-07
5963,Fund_50,Real Estate,GBP,2023-04-11
5964,Fund_50,Equity,EUR,2024-01-16
5965,Fund_4,Fixed Income,EUR,2022-06-26
5966,Fund_28,Real Estate,USD,2022-05-12
5967,Fund_31,Fixed Income,USD,2024-02-16
5968,Fund_23,Fixed Income,INR,2023-02-20
5969,Fund_14,Commodities,GBP,2022-12-10
5970,Fund_28,Equity,USD,2023-04-30
5971,Fund_14,Equity,EUR,2023-08-01
5972,Fund_1,Fixed Income,USD,2022-12-11
5973,Fund_43,Equity,JPY,2023-04-20
5974,Fund_32,Alternatives,INR,2023-06-09
5975,Fund_41,Equity,INR,2022-02-15
5976,Fund_18,Real Estate,GBP,2024-09-07
5977,Fund_5,Equity,INR,2022-01-23
5978,Fund_42,Alternatives,GBP,2022-03-08
5979,Fund_15,Fixed Income,JPY,2023-09-18
